Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,SalePriceLog,T_garage,T_Overall,target
61,1158,0,0,1,3,0,4,3,941.0,0.0,0,6,1.0,0.0,2,217.0,1,5,2,4,0,4,3,12,13,4,3,0,2,1,6,576.0,2.0,5,3,5,5,2006.0,1158,1,1,0,2,1,2,3,0,13072,4,63.0,3,0,0,3,0.0,2,1,0,7,20,50,4,6,2,0,3,1,1,5,6,0,1,5,1158.0,1158,0,2004,2004,0,2316.0,11.970350312009106,15.0,10,158000.0
62,581,530,0,1,3,0,0,3,0.0,0.0,6,6,0.0,0.0,4,530.0,0,2,2,4,144,4,3,8,8,4,3,0,0,1,6,288.0,1.0,5,3,5,5,1935.0,1111,0,1,4,4,1,1,3,0,7200,4,60.0,3,0,7,4,0.0,2,1,0,5,9,0,6,5,0,0,3,1,1,4,8,0,1,6,530.0,581,0,1920,1996,1,1641.0,11.522875795823396,14.0,11,101000.0
63,1370,0,0,1,2,4,1,2,24.0,0.0,2,6,0.0,0.0,2,1346.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,484.0,2.0,5,2,5,1,2006.0,1370,0,1,0,2,1,2,3,0,6442,4,44.0,0,0,11,3,178.0,3,1,0,1,16,49,4,8,2,0,3,1,1,4,8,0,1,6,1370.0,1370,120,2006,2006,1,2740.0,12.218495165528731,14.0,12,202500.0
64,902,808,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,576.0,1,6,1,4,64,4,3,11,12,0,3,0,0,2,6,480.0,2.0,5,3,5,5,1990.0,1710,0,1,2,5,1,3,0,0,10300,4,50.0,0,0,6,4,0.0,2,1,0,6,17,11,5,7,2,0,3,1,1,4,8,0,1,9,576.0,902,12,1921,1950,4,2286.0,11.849397701591439,15.0,12,140000.0
65,1057,977,0,1,3,0,4,3,739.0,0.0,2,6,1.0,0.0,2,318.0,1,2,2,4,0,4,3,12,13,0,3,0,2,2,6,645.0,2.0,5,2,5,1,1998.0,2034,1,1,0,5,1,2,3,0,9375,4,70.0,3,0,5,3,573.0,1,1,0,4,5,36,4,7,2,0,3,1,1,4,8,0,1,8,1057.0,1057,576,1997,1998,3,3091.0,12.299107511497365,14.0,11,219500.0
66,1143,1330,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,0,1143.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,852.0,3.0,5,2,5,3,2004.0,2473,1,1,0,5,1,2,3,0,9591,4,76.0,3,0,5,3,344.0,1,1,0,1,16,151,4,8,2,0,3,1,1,4,8,0,1,9,1143.0,1143,192,2004,2005,1,3616.0,12.666657052859414,15.0,12,317000.0
67,2207,0,0,1,3,0,4,1,912.0,0.0,2,6,1.0,0.0,2,1035.0,1,3,2,4,0,4,3,9,10,4,2,1,1,2,2,576.0,2.0,5,2,5,1,1970.0,2207,0,1,4,2,1,3,3,0,19900,4,70.0,3,0,0,3,287.0,1,1,0,9,12,0,4,7,2,0,3,1,1,4,8,0,1,7,1947.0,2207,301,1970,1989,4,4154.0,12.100712129872349,14.0,11,180000.0
68,1479,0,0,1,3,0,4,0,1013.0,0.0,2,6,1.0,0.0,2,440.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,558.0,2.0,5,2,5,1,2003.0,1479,0,1,0,2,1,2,3,0,10665,4,72.0,0,0,0,3,167.0,1,1,0,8,5,29,4,7,2,0,3,1,1,4,8,0,1,7,1453.0,1479,144,2003,2003,1,2932.0,12.328290278254425,14.0,11,226000.0
69,747,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,747.0,1,0,2,4,0,2,3,8,8,4,3,0,1,1,6,220.0,1.0,5,3,5,1,1945.0,747,0,1,4,2,1,3,3,0,4608,0,47.0,3,0,1,4,0.0,2,1,0,8,17,0,5,4,2,0,3,1,1,4,8,0,1,4,747.0,747,0,1945,1950,4,1494.0,11.289781913656018,14.0,9,80000.0
70,1304,983,0,1,3,0,4,3,603.0,0.0,1,6,0.0,0.0,4,701.0,1,2,2,4,114,4,2,3,0,4,5,1,1,2,6,667.0,2.0,5,0,5,1,1953.0,2287,0,2,4,0,1,3,3,0,15593,0,81.0,3,0,4,3,0.0,2,1,0,9,4,21,3,7,2,0,3,1,1,4,8,0,1,7,1304.0,1304,0,1953,1953,0,3591.0,12.323855681186556,12.0,10,225000.0
71,2223,0,0,1,3,0,4,1,1880.0,0.0,0,6,1.0,0.0,2,343.0,1,2,2,4,0,2,3,9,10,4,2,2,1,2,6,516.0,2.0,5,0,5,1,1973.0,2223,0,1,0,2,1,3,3,0,13651,4,95.0,0,0,0,3,1115.0,1,1,0,4,12,0,5,7,2,0,3,1,1,4,8,0,1,8,2223.0,2223,300,1973,1973,1,4446.0,12.404923504275338,12.0,12,244000.0
72,845,0,0,1,2,0,4,3,565.0,0.0,0,6,1.0,0.0,4,280.0,1,2,2,4,0,4,3,6,10,4,3,0,1,1,6,360.0,2.0,5,3,5,5,1987.0,845,0,1,4,2,1,3,3,0,7599,0,69.0,3,0,0,3,0.0,2,1,0,8,11,0,5,4,2,0,3,1,1,4,8,0,1,4,845.0,845,0,1982,2006,1,1690.0,11.771436160121727,15.0,9,129500.0
73,885,833,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,832.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,427.0,2.0,5,0,5,1,1998.0,1718,1,1,2,5,1,3,3,0,10141,0,74.0,0,0,5,3,40.0,1,1,0,3,8,94,4,7,2,0,3,1,1,4,8,291,1,7,832.0,885,0,1998,1998,3,2550.0,12.128111104060464,12.0,11,185000.0
74,1086,0,0,1,3,0,4,3,320.0,362.0,0,1,1.0,0.0,4,404.0,1,2,2,4,0,4,3,13,14,1,3,0,1,1,6,490.0,2.0,5,3,5,1,1989.0,1086,0,1,2,2,1,3,3,0,10200,4,85.0,3,0,0,3,104.0,1,1,0,7,12,0,6,5,2,0,3,1,1,4,8,0,1,6,1086.0,1086,0,1954,2003,4,2172.0,11.883799128308773,15.0,11,144900.0
75,840,765,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,1,840.0,0,2,2,4,202,2,2,12,13,4,3,0,1,2,6,379.0,1.0,5,3,5,5,1915.0,1605,0,1,2,5,2,3,3,0,5790,0,60.0,3,0,4,4,0.0,2,1,0,7,17,0,5,3,2,0,3,1,2,4,8,0,1,8,840.0,840,0,1915,1950,4,2445.0,11.5843154610569,14.0,8,107400.0
76,526,462,0,1,2,3,4,1,462.0,0.0,2,6,1.0,0.0,2,0.0,1,2,2,4,0,4,3,5,5,1,3,0,1,1,6,297.0,1.0,5,3,5,3,1973.0,988,0,1,4,7,1,3,3,0,1596,4,21.0,3,0,13,4,0.0,2,1,0,2,10,101,4,4,2,0,3,1,1,4,8,0,1,5,462.0,526,120,1973,1973,3,1450.0,11.418614785498988,14.0,8,91000.0
77,952,0,0,1,2,0,4,3,228.0,0.0,0,6,0.0,0.0,4,724.0,1,2,2,0,0,4,3,12,13,4,3,0,1,1,6,283.0,1.0,5,3,5,5,1956.0,952,0,1,0,2,1,3,3,0,8475,4,70.0,0,0,0,3,0.0,2,1,0,6,12,0,6,4,2,0,3,1,1,4,8,0,1,4,952.0,952,0,1956,1956,2,1904.0,11.818570237796182,14.0,10,135750.0
78,1072,213,0,1,2,0,4,3,336.0,41.0,1,2,1.0,0.0,4,295.0,1,2,2,4,0,4,3,13,14,2,3,0,1,1,2,240.0,1.0,5,3,5,5,1948.0,1285,0,1,4,0,1,3,3,0,8635,4,50.0,3,0,4,4,0.0,2,1,0,0,3,0,4,5,2,0,3,1,1,4,8,0,1,6,672.0,1072,0,1948,2001,2,1957.0,11.751942365440726,14.0,9,127000.0
79,1768,0,0,1,4,2,4,3,0.0,0.0,6,6,0.0,0.0,4,1768.0,0,2,2,4,0,4,3,6,6,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1768,0,1,4,2,2,3,3,0,10778,4,72.0,3,0,10,3,0.0,2,1,0,6,19,0,4,4,2,0,3,1,3,4,8,0,1,8,1768.0,1768,0,1968,1968,4,3536.0,11.824079893607152,7.0,8,136500.0
80,682,548,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,440.0,1,2,2,4,128,4,3,13,14,2,3,0,2,1,6,440.0,2.0,5,3,5,5,1966.0,1230,1,1,2,5,1,3,3,0,10440,0,60.0,3,0,4,4,0.0,2,1,0,7,17,0,5,5,2,0,3,1,1,4,8,0,1,5,440.0,682,74,1910,1981,3,1670.0,11.608235644774554,15.0,10,110000.0
81,1182,960,0,1,4,0,4,3,448.0,0.0,5,6,0.0,0.0,2,448.0,1,2,2,4,0,2,3,12,13,4,2,1,1,2,6,509.0,1.0,5,0,5,1,1968.0,2142,1,1,4,5,1,2,3,0,13000,0,100.0,3,0,5,3,576.0,1,1,0,8,12,72,5,6,2,0,3,1,1,4,8,252,1,8,896.0,1182,0,1968,1968,3,3038.0,12.173032791451972,11.0,11,193500.0
82,1337,0,0,1,2,4,1,3,1201.0,0.0,2,6,1.0,0.0,0,36.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,405.0,2.0,5,0,5,1,1998.0,1337,0,1,0,2,1,3,3,0,4500,2,32.0,3,0,11,4,443.0,1,1,0,5,11,199,4,6,2,0,3,1,3,4,8,0,1,5,1237.0,1337,0,1998,1998,0,2574.0,11.941455846009385,12.0,10,153500.0
83,1563,0,0,1,3,0,4,3,33.0,0.0,2,6,0.0,0.0,2,1530.0,1,2,2,4,0,4,3,12,13,4,2,1,2,2,6,758.0,3.0,5,2,5,1,2007.0,1563,0,1,0,2,1,2,3,0,10206,4,78.0,3,0,0,3,468.0,3,1,0,1,21,99,4,8,2,0,3,1,1,4,8,0,1,6,1563.0,1563,144,2007,2007,2,3126.0,12.409013489526865,15.0,12,245000.0
84,1065,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1065.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,461.0,2.0,5,3,5,5,1974.0,1065,1,1,2,2,1,3,3,0,8892,4,80.0,0,0,0,3,66.0,0,1,0,9,12,0,4,5,2,0,3,1,1,4,0,0,1,6,1065.0,1065,74,1960,1960,1,2130.0,11.747997587149714,15.0,9,126500.0
85,804,670,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,1,2,2,4,0,4,3,6,6,4,5,1,2,2,6,400.0,2.0,5,0,5,3,1995.0,1474,1,1,2,7,1,3,3,0,8530,4,70.0,0,0,8,3,22.0,1,3,700,7,8,72,4,7,2,0,3,1,1,4,8,0,1,7,384.0,804,120,1995,1996,3,1858.0,12.034691028774553,12.0,11,168500.0
86,1301,1116,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1288.0,1,2,2,4,0,4,2,6,6,4,5,1,1,2,6,462.0,2.0,5,3,5,1,1991.0,2417,1,1,0,5,1,2,3,0,16059,0,121.0,3,0,5,3,284.0,1,1,0,6,15,82,4,8,2,0,3,1,3,4,8,0,1,9,1288.0,1301,127,1991,1992,0,3705.0,12.468436909997664,15.0,12,260000.0
87,684,876,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,684.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,400.0,2.0,5,0,5,3,2005.0,1560,1,1,0,5,1,2,3,0,11911,4,122.0,1,0,5,3,0.0,2,1,0,5,8,38,4,6,2,0,3,1,1,4,8,0,1,6,684.0,684,100,2005,2005,3,2244.0,12.066810578196664,12.0,10,174000.0
88,612,612,0,2,2,4,4,0,0.0,0.0,6,6,0.0,0.0,2,612.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,528.0,2.0,5,2,5,5,2009.0,1224,1,1,0,5,1,2,3,0,3951,0,40.0,3,0,12,1,76.0,3,1,0,8,21,234,4,6,2,0,3,1,1,5,6,0,1,4,612.0,612,0,2009,2009,3,1836.0,12.010665849187564,14.0,10,164500.0
89,1013,0,0,1,2,0,0,3,0.0,0.0,6,6,0.0,0.0,4,1013.0,0,1,1,4,156,1,1,9,10,2,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1526,0,1,4,0,1,1,3,0,8470,0,105.0,0,513,4,0,0.0,2,1,0,1,9,0,1,3,0,0,3,1,3,0,3,0,1,6,1013.0,1013,0,1915,1982,3,2026.0,11.350406535472453,7.0,4,85000.0
90,990,0,0,1,3,0,4,3,588.0,0.0,2,6,1.0,0.0,2,402.0,1,2,2,4,0,4,3,12,13,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,990,0,1,0,2,1,3,3,0,8070,4,60.0,3,0,0,3,0.0,2,1,0,10,5,0,4,4,2,0,3,1,1,4,8,0,1,5,990.0,990,0,1994,1995,1,1980.0,11.724805824005726,7.0,8,123600.0
91,1040,0,0,1,2,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,0,0,4,3,3,14,4,3,0,3,1,6,420.0,2.0,5,3,5,5,1950.0,1040,0,1,4,2,1,3,3,0,7200,4,60.0,3,0,0,3,0.0,2,1,0,9,12,29,4,4,2,0,3,1,1,4,8,0,1,4,0.0,1040,0,1950,1950,0,1040.0,11.607326140391713,15.0,8,109900.0
92,1235,0,0,1,2,0,4,3,600.0,0.0,5,6,0.0,0.0,4,635.0,1,2,2,4,0,4,3,6,6,1,3,0,1,1,6,480.0,2.0,5,3,5,1,1961.0,1235,0,1,4,2,1,3,3,0,8500,4,85.0,3,0,0,3,203.0,0,1,0,3,12,0,2,5,2,0,3,1,3,0,8,0,1,6,1235.0,1235,0,1961,1961,0,2470.0,11.498826540590727,15.0,7,98600.0
93,964,0,0,0,2,0,4,3,713.0,0.0,0,6,1.0,0.0,2,163.0,1,2,2,4,44,2,3,13,14,4,3,0,0,1,6,432.0,2.0,5,3,5,5,1921.0,964,0,1,0,2,1,3,1,0,13360,4,80.0,0,0,1,3,0.0,2,1,0,10,6,0,6,5,2,0,3,1,1,4,8,0,1,5,876.0,964,0,1921,2006,3,1840.0,12.004568269319446,15.0,11,163500.0
94,1260,1031,0,1,4,1,0,2,1046.0,0.0,5,6,0.0,1.0,4,168.0,0,2,2,4,0,4,3,8,8,4,2,1,0,2,6,506.0,2.0,5,3,5,5,1900.0,2291,0,2,0,4,2,3,3,0,7200,0,60.0,3,0,14,0,0.0,2,1,0,2,17,0,5,6,2,0,3,1,3,4,8,99,1,9,1214.0,1260,0,1910,1998,1,3505.0,11.804848531679266,15.0,11,133900.0
95,905,881,0,1,3,0,4,3,648.0,0.0,2,6,1.0,0.0,2,176.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,684.0,2.0,5,2,5,1,1997.0,1786,1,1,0,5,1,2,3,0,9337,4,69.0,0,0,5,3,0.0,2,1,0,7,5,162,4,6,2,0,3,1,1,4,8,0,1,7,824.0,905,0,1997,1997,1,2610.0,12.229545001715314,14.0,10,204750.0
96,680,790,0,1,3,0,1,3,310.0,0.0,0,6,0.0,0.0,2,370.0,1,2,2,4,0,2,0,12,13,4,5,1,2,2,6,420.0,2.0,5,0,5,3,1993.0,1470,1,1,2,5,1,3,3,0,9765,0,70.0,1,0,5,3,68.0,1,3,480,6,8,63,7,6,2,0,3,1,1,4,8,0,1,6,680.0,680,232,1993,1993,3,2150.0,12.128111104060464,12.0,13,185000.0
97,1588,0,0,1,3,0,4,0,1162.0,0.0,0,6,0.0,0.0,2,426.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,472.0,2.0,5,2,5,1,1999.0,1588,0,1,0,2,1,2,3,0,10264,4,78.0,0,0,0,3,183.0,1,1,0,10,5,29,4,7,2,0,3,1,1,4,8,0,1,6,1588.0,1588,158,1999,1999,0,3176.0,12.273731294003987,14.0,11,214000.0
98,960,0,0,1,3,0,4,3,520.0,0.0,5,6,1.0,0.0,4,440.0,1,2,2,1,0,4,3,6,6,4,3,0,1,1,6,432.0,1.0,5,0,5,1,1965.0,960,0,1,4,2,1,3,1,0,10921,4,73.0,3,0,0,3,48.0,1,1,0,7,7,0,4,4,1,0,3,1,3,4,8,0,1,6,960.0,960,120,1965,1965,1,1920.0,11.458997122944671,11.0,8,94750.0
99,835,0,0,1,2,0,4,3,108.0,0.0,0,6,0.0,0.0,4,350.0,0,2,2,4,77,4,3,13,14,4,3,0,0,1,6,366.0,1.0,5,3,1,2,1920.0,835,0,1,1,2,1,3,3,0,10625,0,85.0,3,0,1,3,0.0,2,3,400,7,7,0,4,5,2,0,3,1,1,0,0,0,1,5,458.0,835,0,1920,1950,4,1293.0,11.326595886778733,10.0,9,83000.0
100,1225,0,0,1,3,0,4,3,569.0,0.0,0,6,1.0,0.0,4,381.0,1,2,2,4,0,4,3,9,10,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1225,1,1,1,2,1,3,3,0,9320,4,77.0,0,0,0,3,0.0,2,3,400,0,12,0,4,4,2,0,3,1,1,4,8,0,1,6,950.0,1225,352,1959,1959,4,2175.0,11.76718001130949,7.0,8,128950.0
101,1610,0,0,1,3,0,4,2,1200.0,0.0,0,6,1.0,0.0,4,410.0,1,2,2,4,0,4,3,9,10,4,5,2,2,2,6,480.0,2.0,5,2,5,1,1977.0,1610,0,1,2,2,1,2,3,0,10603,4,70.0,0,0,0,3,28.0,1,1,0,4,14,68,6,6,2,0,3,1,1,4,8,0,1,6,1610.0,1610,168,1977,2001,4,3220.0,12.230765258120543,14.0,12,205000.0
102,977,755,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,741.0,1,2,2,4,0,4,2,6,6,4,5,1,1,2,6,476.0,2.0,5,0,5,1,1985.0,1732,1,1,4,5,1,2,3,0,9206,4,77.0,3,0,5,3,336.0,1,1,0,8,20,46,4,6,2,0,3,1,1,4,8,0,1,7,741.0,977,192,1985,1985,4,2473.0,12.089538829274224,12.0,10,178000.0
103,1535,0,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,4,0,1,3,6,6,4,3,0,3,2,6,410.0,2.0,5,3,5,1,1979.0,1535,0,1,4,2,2,3,0,0,7018,4,64.0,3,0,10,3,0.0,2,1,0,8,20,0,4,5,2,0,3,1,1,2,8,0,1,8,0.0,1535,0,1979,1979,3,1535.0,11.686576205316554,15.0,9,118964.0
104,1226,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1226.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,740.0,3.0,5,2,5,1,2009.0,1226,0,1,0,2,1,2,3,0,10402,0,94.0,0,0,0,3,0.0,2,1,0,7,5,36,4,7,2,0,3,1,1,4,8,0,1,6,1226.0,1226,0,2009,2009,4,2452.0,12.200557464842065,15.0,11,198900.0
105,1226,592,0,1,4,0,4,3,224.0,0.0,3,6,0.0,0.0,4,816.0,1,2,2,1,0,1,3,11,12,4,5,2,2,1,6,240.0,1.0,5,3,5,5,1951.0,1818,1,1,0,0,1,3,3,0,7758,0,70.0,3,0,4,4,600.0,1,1,0,8,9,0,3,7,2,0,3,1,1,4,8,184,1,7,1040.0,1226,0,1931,1950,1,2858.0,12.040608205802641,14.0,10,169500.0
106,1053,939,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,0,1053.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,648.0,2.0,5,2,5,1,2003.0,1992,1,1,0,5,1,2,3,0,9375,4,75.0,3,0,5,1,768.0,1,1,0,10,21,45,4,8,2,0,3,1,3,4,8,0,1,9,1053.0,1053,140,2003,2004,2,3045.0,12.429216196844385,14.0,12,250000.0
107,1047,0,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,1,641.0,1,2,2,4,0,4,3,12,13,4,3,0,0,1,6,273.0,1.0,1,3,1,5,1954.0,1047,0,1,2,2,1,3,3,0,10800,4,60.0,3,0,1,4,0.0,2,3,450,10,17,0,6,4,0,0,3,1,4,4,8,0,1,6,641.0,1047,0,1885,1995,1,1688.0,11.512925464970227,6.0,10,100000.0
108,789,0,0,1,2,0,4,3,104.0,169.0,0,1,0.0,0.0,4,516.0,1,2,2,4,0,4,3,12,13,4,3,0,1,1,6,250.0,1.0,5,3,5,5,1948.0,789,0,1,0,2,1,3,3,0,6000,4,50.0,3,0,0,4,0.0,2,1,0,6,17,0,4,5,2,0,3,1,1,5,8,0,1,5,789.0,789,0,1948,1950,2,1578.0,11.652687407345386,14.0,9,115000.0
109,997,520,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,793.0,0,0,2,1,144,4,3,5,5,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1517,0,2,4,0,1,1,3,0,8500,0,85.0,3,0,4,4,0.0,2,1,0,10,9,0,6,5,0,0,3,1,1,4,8,0,1,7,793.0,997,0,1919,2005,1,2310.0,11.652687407345386,7.0,11,115000.0
110,1844,0,0,1,3,0,4,3,705.0,0.0,1,6,0.0,0.0,2,1139.0,1,2,2,4,0,4,3,9,10,2,5,1,1,2,6,546.0,2.0,5,2,5,1,1977.0,1844,0,1,0,2,1,3,3,0,11751,4,105.0,0,0,0,3,480.0,1,1,0,0,14,122,5,6,2,0,3,1,3,4,0,0,1,7,1844.0,1844,0,1977,1977,4,3688.0,12.154779351142626,14.0,11,190000.0
111,1216,639,0,1,4,0,0,3,444.0,0.0,5,6,0.0,0.0,4,550.0,1,2,2,4,0,4,3,13,14,4,3,0,1,2,6,325.0,1.0,5,3,5,1,1954.0,1855,0,1,2,0,1,3,3,0,9525,4,75.0,3,0,4,3,0.0,2,1,0,1,7,0,3,6,2,0,3,1,1,4,8,0,1,7,994.0,1216,182,1954,1972,0,2849.0,11.827006011276538,14.0,9,136900.0
112,774,656,0,1,3,0,4,3,250.0,0.0,2,6,0.0,0.0,2,134.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,400.0,2.0,5,0,5,3,2000.0,1430,1,1,0,7,1,3,3,0,7750,4,70.0,0,0,8,3,0.0,2,1,0,6,8,0,4,7,2,0,3,1,1,4,8,0,1,7,384.0,774,180,2000,2000,4,1814.0,12.100712129872349,12.0,11,180000.0
113,1282,1414,0,1,4,0,4,0,984.0,0.0,2,6,1.0,0.0,0,280.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,792.0,3.0,5,0,5,3,2007.0,2696,1,1,0,5,1,0,3,0,9965,4,77.0,3,0,5,3,220.0,3,1,0,1,5,184,4,7,2,0,3,1,1,5,6,168,1,10,1264.0,1282,120,2007,2007,1,3960.0,12.858319703517948,13.0,11,383970.0
114,2259,0,0,1,3,0,4,2,35.0,869.0,0,5,1.0,0.0,2,905.0,1,2,2,4,192,2,3,13,14,2,2,2,1,2,6,450.0,2.0,5,3,5,2,1953.0,2259,0,1,4,2,1,2,0,0,21000,0,70.0,3,0,0,3,184.0,1,1,0,1,6,120,4,6,2,0,3,1,3,0,0,0,1,7,1809.0,2259,166,1953,1953,1,4068.0,12.287652632522596,15.0,10,217000.0
115,1436,884,0,1,3,0,4,3,774.0,150.0,0,3,1.0,0.0,4,104.0,1,2,2,4,0,4,3,13,14,2,5,1,1,2,6,180.0,1.0,5,3,5,5,1945.0,2320,1,1,0,5,1,2,3,1,7259,4,61.0,0,0,6,3,0.0,2,1,0,9,6,0,7,6,2,0,3,1,2,4,8,0,1,9,1028.0,1436,224,1945,2002,1,3348.0,12.46651198158808,14.0,13,259500.0
116,729,729,0,2,2,4,4,3,419.0,0.0,2,6,0.0,0.0,2,310.0,1,2,2,4,0,4,3,8,8,4,1,1,2,2,6,440.0,2.0,5,3,5,5,1999.0,1458,1,1,2,5,1,3,3,0,3230,0,34.0,3,0,12,1,1129.0,1,1,0,8,21,32,4,6,2,0,3,1,1,4,8,0,1,5,729.0,729,0,1999,1999,1,2187.0,12.078239274020287,15.0,10,176000.0
117,1092,0,0,1,3,0,4,3,170.0,670.0,3,1,0.0,1.0,4,252.0,1,2,2,4,144,4,3,13,14,4,4,1,1,1,6,288.0,1.0,5,3,5,1,1962.0,1092,0,1,4,2,1,3,3,0,11616,4,70.0,3,0,0,3,116.0,1,1,0,11,19,20,4,5,2,0,3,1,1,4,8,0,1,6,1092.0,1092,0,1962,1962,3,2184.0,11.842229212112827,14.0,9,139000.0
118,1125,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1125.0,1,2,2,4,0,4,3,12,13,4,3,0,2,1,6,430.0,2.0,5,3,5,1,2007.0,1125,1,1,2,2,1,3,3,0,8536,0,74.0,3,0,0,3,0.0,2,1,0,6,7,64,4,5,2,0,3,1,1,5,6,0,1,5,1125.0,1125,80,2006,2007,1,2250.0,11.951180395901384,15.0,9,155000.0
119,1699,1523,0,1,5,0,4,2,1470.0,0.0,2,6,1.0,0.0,2,203.0,1,2,2,4,0,4,3,9,10,4,5,2,2,3,6,594.0,3.0,5,3,5,1,1990.0,3222,0,1,2,5,1,2,3,0,12376,0,90.0,3,0,5,3,0.0,2,1,0,7,20,0,4,7,2,0,3,1,3,4,8,0,1,11,1673.0,1699,367,1990,1990,4,4895.0,12.676076274775909,16.0,11,320000.0
120,728,728,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,390.0,2.0,5,0,5,1,2005.0,1456,1,1,0,5,1,2,3,0,8461,4,65.0,3,0,5,3,0.0,2,1,0,9,5,24,4,6,2,0,3,1,1,5,6,0,1,8,728.0,728,0,2005,2006,0,2184.0,12.007560729337492,12.0,10,163990.0
121,988,0,130,1,1,0,4,1,938.0,0.0,0,6,1.0,0.0,4,0.0,1,2,2,4,0,4,3,9,10,4,5,2,1,1,6,540.0,2.0,5,3,5,1,1969.0,988,0,1,0,7,1,3,2,2,21453,1,70.0,0,0,8,3,0.0,2,1,0,1,4,130,4,6,2,0,3,3,0,4,8,0,1,4,938.0,988,0,1969,1969,0,1926.0,12.100712129872349,15.0,10,180000.0
122,772,351,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,732.0,1,2,2,4,140,4,3,0,0,2,3,0,2,1,6,264.0,1.0,5,3,5,5,1979.0,1123,0,1,2,0,1,3,3,0,6060,4,50.0,3,0,4,4,0.0,2,1,0,8,9,0,4,4,1,0,3,1,1,4,8,0,1,4,732.0,772,0,1939,1950,1,1855.0,11.512925464970227,14.0,8,100000.0
123,1080,0,0,1,3,0,4,3,570.0,0.0,1,6,0.0,0.0,4,510.0,1,2,2,4,0,2,3,8,8,4,3,0,1,1,6,288.0,1.0,5,3,5,1,1958.0,1080,0,1,2,2,1,3,3,0,9464,0,75.0,3,0,0,3,135.0,1,1,0,8,12,0,6,6,2,0,3,1,3,4,8,130,1,5,1080.0,1080,0,1958,1958,2,2160.0,11.820410164718187,14.0,12,136000.0
